Unnamed: 0_level_0,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124
Dodecanoic acid,,0.60098686,0.02423481,1.31232226,0.67338972,0.24745887,-0.06699294,,,0.20674473,,,,-0.10695357,-0.03801458,,-0.06611365,0.44790475,
Dodecylcyclohexane,1.20207474,2.06924829,1.2183768,2.05090948,1.14803679,2.01701074,0.835983,0.98526274,1.05851481,1.25543812,1.40748302,1.35749301,0.93466913,0.75570593,1.03252716,1.22468262,0.74600324,1.25653415,0.95228733
Dopamine,-0.37210596,-0.372105279,-0.372105576,-0.372104273,-0.29434152,0.100605931,-0.372106464,0.255109051,-0.372105582,0.005777758,-0.372106126,0.325051542,0.186611492,0.193457806,0.058274308,0.216452654,0.1460232,0.036638113,0.473693863
Ecgonine,,,,,1.008698141,-0.240727461,,-0.240559912,,0.353472855,,-0.241367577,-0.242539454,-0.243080024,-0.242065622,-0.2409638,-0.242592598,0.400147854,-0.242324856
Eicosapentaenoic acid,,,,,6.8379088167,,,,-0.219082327,7.9182620595,2.302752367,,,,,,,-0.2194938518,
Erythritol,,,,,-1.16902507,,,,,-0.17732901,-0.34044768,,,,,0.62180525,,,
"Erythrono-1,4-lactone, (Z)-",-0.59197366,-0.535288,-0.54634868,-0.5416158,-0.56206889,-0.53511096,-0.57844059,-0.56609308,-0.51776706,-0.60366015,-0.55128267,-0.5654968,-0.54564984,-0.57007179,-0.5570366,-0.53401797,-0.56825809,-0.57628345,-0.55523138
"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",-0.13352128,-0.13351041,-0.13351515,-0.13349435,-0.13352497,-0.13352214,-0.13352933,8.84696712,-0.13351524,7.69657124,-0.13352393,-0.13352713,-0.13353625,-0.13354046,-0.13353256,-0.07205241,-0.13353666,-0.12734997,-0.10579115
"Ethanol, 2-(9-octadecenyloxy)-",,,,,,,,-0.35083105,,1.86208599,,,,,,-0.63157607,,-0.47561192,-0.74744811
Ethanolamine,-0.69862447,-0.69859036,-0.58231071,-0.69853998,-0.69863603,-0.54069098,-0.60789732,-0.55167493,,-0.56456124,-0.55004679,-0.56256596,,-0.5781618,-0.56145607,-0.55866712,-0.69867273,-0.48426647,
"Ethanone, 1-(2,5-dimethoxyphenyl)-",,,1.144195,,,-0.5845995,-0.5869291,-0.5841765,-0.4823039,-0.584041,-0.5851786,-0.4863658,-0.5891738,-0.5905384,-0.5879776,-0.5851961,,-0.5832244,-0.588632
"Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-",-0.57456008,,-0.57417263,,,,,,-0.57417864,,,-0.57492904,,,,,,,
Ethyl alpha-D-glucopyranoside,,0.0716195403,,,,,-0.1878981012,,,,,,-0.1355534059,-0.0743971095,-0.0573226945,,,,0.3290552427
Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate,-0.52263829,-0.51965023,-0.52095194,-0.51523737,-0.52365042,-0.01745731,-0.52484895,-0.52251644,5.68266103,-0.52240158,-0.5233656,-0.52424419,-0.52675108,-0.52790747,-0.52573745,4.39189468,0.80868844,-0.5217096,3.28440703
Fenitrothion,,,,,,0.074130583,,,0.21830751,,,,,,,0.240264707,0.027256354,,0.16517456
"Furan-2-carboxaldehyde, 5-(1-piperidyl)-",4.007888038,3.972606434,3.584753936,1.121804831,3.712832163,2.415099502,3.539123444,-0.323200109,-0.323193106,-0.323199586,-0.323203975,5.244769409,-0.323219385,-0.323224649,-0.323214771,-0.323204042,-0.323219903,-0.323196436,-0.323217296
"Furan, 2-pentyl-",0.394643162,0.46022792,0.490534703,0.670277407,0.23578973,0.396608769,-0.571645023,,,,,0.077761864,,,,,,,
Galactopyranose,-0.24853643,-0.54459664,-0.55154192,-0.36953548,-0.4002968,-0.67959444,,-0.12629417,,0.6376386,-0.46115991,0.26544962,0.33038095,1.10222715,-0.67960567,-0.03344746,1.5779162,-0.4210909,-0.13690277
Gln-Ala,-0.101116394,-0.101251667,-0.10125245,-0.101249013,-0.101254073,,,-0.101206098,-0.101252466,-0.101253322,-0.100936785,-0.100914196,-0.101016943,-0.101167241,,-0.101253911,-0.101256006,-0.101252906,-0.101255662
Glucopyranose,-0.256803024,,,,,,,-0.256804799,,,-0.256804653,-0.256806645,-0.256806645,-0.256806646,,,,,
Glucose,-0.27974467,-0.28959529,-0.27619967,-0.29600162,-0.29123795,-0.25827362,-0.23776616,-0.24551233,-0.24477862,-0.27482909,-0.25914336,,,,-0.26203401,-0.28450548,,-0.28105177,-0.24235205
Glyceric acid,-0.27181117,-0.271861263,-0.271805686,,-0.271817255,-0.271861808,-0.271862142,-0.271777714,-0.271785286,-0.271811371,-0.271768999,-0.271813175,-0.271725647,-0.271796854,-0.271788942,-0.271792095,-0.27182616,-0.271793898,-0.271827365
Glycine,-0.131975403,,-0.328483239,0.090387637,-0.113747092,,,-0.087375962,-0.105788225,-0.090279672,-0.408340613,-0.34442226,-0.363986816,-0.33904603,-0.310563776,-0.258555794,-0.2667861,-0.211841272,-0.225761778
"Glycine, N-(1-oxobutyl)-",-0.286957286,-0.251655974,-0.203395127,-0.288574144,-0.189647967,-0.236015042,-0.29091769,-0.292151274,-0.157528577,-0.183673346,-0.166103832,-0.286009366,-0.274016679,-0.179345518,-0.262070577,-0.262889364,-0.305172458,-0.305169375,-0.169046934
"Glycine, N-(N-DL-leucylglycyl)-",-0.12090127,-0.1074545,-0.11304203,-0.1057091,-0.12145323,-0.1121844,-0.10639168,-0.13494851,-0.1354449,-0.12569248,-0.13201031,-0.13267087,-0.13268242,-0.1337432,-0.12908725,-0.13032818,,,-0.13170022
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",-0.323065313,-0.323718592,-0.323718933,-0.323717433,-0.323719642,-0.322489856,-0.323719956,-0.323719344,-0.32371894,-0.322773685,-0.323719567,-0.323719797,-0.322186193,-0.323720759,-0.323720189,-0.323719571,-0.323720485,-0.321326593,-0.323720335
Glycolic acid,-0.53366016,,,,,-0.31108306,,,,-0.29246697,,,-0.41872772,,,,,-0.5680265,
Glycyl-l-glutamine,-0.25055314,-0.24540482,-0.24764761,-0.23780161,-0.252297,-0.25096073,-0.25436203,-0.25034318,-0.24769266,9.14509139,-0.25180627,-0.25332005,-0.25763932,-0.25963174,-0.25589289,4.43999039,-0.2578352,-0.24895303,-0.25684836
Glyoxime,,,,,,,,,,-0.5054852,,,,,,-0.5078652,,,
Guanabenz,0.76647868,-0.67046569,-0.67187036,1.29163144,,-0.67394537,1.01175557,,-0.67189858,-0.67343466,-0.67447494,0.38026037,-0.67812819,0.32278887,0.27702853,-0.67449094,-0.67825087,-0.67268795,-0.67763281
"Guanidine, N,N-dimethyl-",-0.14509596,,,1.77474943,,,0.09198386,,,,,0.90623516,,0.16757284,0.34814772,,,,
"Gulonic acid, gamma-lactone",-0.291491873,-0.291490091,-0.291490867,-0.29148746,-0.291492476,-0.291492014,-0.291493191,-0.2914918,-0.291490883,-0.291491732,-0.291492306,-0.29149283,-0.291494325,-0.291495015,-0.291493721,-0.291492315,0.823445519,-0.291491319,-0.291494051
Heptadecanoic acid,,,,,,,,,,,,,,,,,-0.2539236793,,
Heptanoic acid,0.198999393,-0.2587173411,-1.5070762389,0.939805304,0.2344834441,0.2122675725,0.4046513966,0.3079755747,0.325366846,0.3416843342,0.1222818015,0.204551699,,-0.1929667745,-0.3110818947,0.28622051,-0.032963057,0.3109188126,-4.60237e-05
Hexanedioic acid,-0.5901511858,-0.3671856593,,-0.3922346794,-0.3172640478,0.7632243197,-0.6208002799,-0.4372895521,-0.4986838376,-0.1464721051,0.7613399983,0.4061527518,-0.005177541,-0.1811704379,-0.2071380544,-0.0775108314,-0.4435174031,0.0512504468,-0.4676668351
Hexanoic acid,-0.223743182,0.032944545,0.03340645,0.294006654,-0.17083434,-0.224324223,-0.172337294,-0.251423413,-0.083451,-0.160146942,-0.218735559,-0.267141297,-0.350639644,-0.481959517,-0.278088328,-0.127246669,-0.347466499,-1.438255897,-0.312070798
Hexanoylglycine,-0.5853815,-0.38578154,-0.56892125,-0.12996211,-0.0079057,-0.63066917,-0.63126741,-0.573077,-0.63009437,-0.63052575,-0.56194164,-0.58480456,-0.63184383,-0.51562469,-0.63153666,-0.6080399,-0.63187829,,-0.33131524
Hippuric acid,-0.31993948,-0.04859528,-1.13029266,1.0204836,0.84013369,,,-0.50557814,,,0.65505262,0.16125904,,1.36761003,,-0.17998508,,,-0.52040037
Homocysteine thiolactone,-0.37524619,-0.37236337,-0.37361923,-0.36810593,-0.37622267,-0.37547442,0.80505863,-0.37512863,-0.37364446,-0.37501781,-0.37594789,-0.37679553,-0.37921412,-0.38032978,-0.3782362,-0.37596219,-0.3793238,-0.37435021,-0.37877122
Hydantoic acid,,,,,,,-0.383071143,,,,,,,,,,,,
Hydracrylic acid,-0.62271845,0.21629401,-0.415228,-0.25182151,-0.10065992,-0.10045415,-0.38878932,-0.52359677,0.23369048,-0.45994564,-0.3567653,-0.65527732,-0.33504204,-0.57909521,-0.48697892,-0.3098285,-0.7568094,-0.33907264,-0.46156521
Hydroquinidine,-0.24908994,0.064414466,-0.194932394,-0.039839375,-0.038663224,1.832145543,-0.234761091,-0.417310979,2.189323742,-0.11958473,1.993530449,-0.313140726,1.201702817,-0.401516762,-0.23997,-0.180873036,-0.337630275,2.452085299,-0.257114585
Hydroquinone,-0.453537961,-0.383932258,-0.308618116,-0.568399558,-0.511438205,-0.472644603,-0.190879328,-0.21566189,0.02158676,-0.200606089,-0.047955985,-0.17203448,-0.578383939,-0.160182443,-0.074194035,-0.575461005,-0.578482525,-0.574012104,-0.577985847
Indole-3-carboxaldehyde,-0.623582229,-0.621836652,-0.622597088,,-0.624173499,-0.623720426,-0.624873663,-0.623511042,-0.622612363,-0.623443943,-0.624007114,-0.205277767,,-0.331047376,-0.625392712,,,,
Indole-3-lactic acid,,,,,,,,,,,,-0.50485111,-0.50471255,-0.50482052,,-0.50484023,,,
Indole-5-carboxylic acid,-0.70365246,-0.70083734,0.77965012,-0.69667987,-0.70460602,-0.32176537,0.21776746,0.19306356,0.36930719,0.57778242,0.27934967,-0.08164105,0.23758457,0.26328818,0.50712936,0.30511384,0.70015862,0.5646062,-0.1300072
"Inosose-2, 1,3,4,5,6-pentakis-",,,-0.5901142,,,-0.5807427,-0.5831896,-0.5825015,-0.5797676,-0.5817344,-0.581044,-0.5816431,-0.5817197,-0.5824928,-0.5829786,-0.5813211,-0.5836957,-0.5831495,-0.5834477
Isofucosterol,-0.38658365,-0.47649273,,,-0.45607004,-0.52050618,-0.36002745,-0.5123451,-0.51459591,-0.47890231,-0.48639831,-0.5254242,-0.55036726,-0.43230673,-0.4302958,-0.41227365,-0.5040392,-0.54428864,-0.54003623
Isonicotinic Acid,0.38948615,0.4481705,-0.19379156,0.70880283,0.16560682,0.45134949,0.80345738,0.70082276,1.54685733,1.1098367,0.09683911,-0.11822315,0.11911119,0.65550664,0.53320654,1.25722348,0.97440104,0.78084977,1.24707268
Isopropyl palmitate,0.564597425,0.920773441,0.946416794,1.302506241,0.353684275,0.416559243,0.197093179,0.263722243,0.453744368,0.438824836,0.426418488,0.429684746,0.222663812,-0.013326184,0.279078689,-1.373077952,0.115875997,0.620610838,0.147068741
"Isoquinoline, 3,4-dihydro-6,7-dimethoxy-1-[4-hydroxybenzyl]-",-0.45641308,-0.45641307,-0.45641282,-0.45641306,-0.45641309,-0.45641308,-0.45641309,-0.45641308,-0.45641308,-0.45641308,-0.45641308,-0.45641309,-0.4564131,-0.4564131,-0.45641309,-0.45641308,-0.4564131,-0.45641308,-0.45641309
Isoxaben,,,-0.45215363,,,,,,,,,,,,,,,,
Itaconic acid,,,,0.274986901,,-0.014735932,,0.344111092,-0.339254172,0.196792723,,-0.33993622,0.203363406,,-0.340248052,-0.339755845,-0.340483463,0.256344093,
Ketamine,-0.138230613,-1.003239482,-0.007252133,-1.002281983,-1.002662495,-0.348687061,-0.606529039,-0.683957962,,-0.06870524,,,-0.439417239,-0.61654822,,,,-0.4273125,-0.797230444
L-(+)-Threose,-0.23137918,-0.23136736,-0.23137251,-0.2313499,-0.23138318,-0.23138011,-0.23138792,-0.23137869,-0.23137261,-0.23137824,-0.23138205,-0.23138553,-0.23139544,-0.23140002,-0.23139144,-0.23138211,-0.23139589,-0.2313755,-0.23139363
L-5-Oxoproline,,,,,,,,,,,,,,,,,,,
L-Alanine,0.766090776,1.742647691,0.104807687,0.894456929,2.025922479,0.233219429,-0.267598478,0.314811507,1.308968569,0.726824407,1.839161581,0.307009132,1.306337972,0.052699038,0.664269954,0.454400344,-1.447071995,0.505295013,0.366320842
L-Asparagine,-0.50281874,-0.49770219,-0.50159978,-0.49871252,-0.4906701,-0.49804774,-0.49412852,-0.4905334,-0.48555103,-0.48640773,-0.49659875,-0.49193876,-0.49201835,-0.4930426,-0.49473312,-0.49262707,,-0.48461288,-0.49346504
L-Aspartic acid,-0.55805274,-0.55775698,-0.56054803,-0.55615177,-0.55937576,-0.55507469,-0.55540988,-0.55294437,-0.55334694,-0.54734597,-0.55775684,-0.55961115,-0.56012683,-0.5583207,-0.5626895,-0.55620157,-0.55785741,-0.55391906,-0.5624199
L-Citrulline,-0.27290809,-0.27287211,-0.27288778,-0.27281899,-0.27292027,-0.27291093,-0.2729347,-0.27290662,-0.2728881,-0.27290524,-0.27291684,-0.27292742,-0.2729576,-0.27297152,-0.2729454,-0.27291702,-0.27295897,-0.15207831,-0.27295207
L-Cysteine,,,,,,,,,,,,,,,,,,-0.217095326,
L-Glutamic acid,-0.463085423,-0.302737736,-0.544775787,-0.312610945,-0.362990793,-0.52373961,-0.558766555,-0.334808775,-0.378313558,-0.268247903,-0.468558684,-0.465982453,-0.495320088,-0.483527955,-0.480508777,-0.29434282,-0.474960435,-0.386365762,-0.509346438
L-Glutamine,0.37359593,0.66222982,-0.97651715,-0.58148669,1.6397944,-0.49322096,-0.9468014,0.24543863,0.82271972,0.12969812,-0.40588252,0.2940893,0.7250634,-0.02896688,0.34897988,0.03939539,-0.17153048,0.67114131,0.33031554
l-Histidine ethyl ester,-0.765529,-0.8583287,0.2316995,-0.74809339,-0.70686003,0.74940386,-0.80015135,0.98343294,0.92899266,1.34394849,0.48740727,0.49334351,0.27387728,0.3635841,-0.2677348,1.51083626,0.69963573,1.50140085,0.91225331
L-Hydroxyproline,-0.214123067,-0.198417865,-0.214073538,-0.213905697,-0.214152794,-0.214130015,-0.210929634,-0.214119488,-0.214074306,-0.214116115,-0.214144429,-0.203104366,-0.214243863,-0.214277827,-0.214214092,-0.214144865,-0.205374551,-0.214095791,-0.21423038
L-Isoleucine,,-0.491590005,,,,,-0.392246206,,,,,-0.349022839,,,,,-0.492398887,,
L-Leucine,0.673683424,,-0.52231786,0.054055905,0.340711611,-0.407298382,-0.156929845,0.746307238,-0.151444818,-0.461955725,-0.173266482,-0.364261401,-0.438452387,-0.359658503,-0.092624085,-0.323062859,,-0.419361475,0.176978941
L-Lysine,-1.036224656,-0.947384238,-0.329279772,-1.048734534,-0.94961343,-0.059796035,-0.1058306,0.871856462,0.902712733,0.497975125,0.333581338,0.405915006,-1.291236585,-0.070443697,-1.290414278,0.762355921,-0.165083649,0.295455673,0.773661065
"L-Lysine, ethyl ester ",-0.370022341,-0.368420465,0.375419805,-0.366054763,-0.370564936,-0.370149161,-0.371207459,0.291682747,-0.369132317,0.314299693,-0.370412247,0.286009569,,0.168256582,,0.565318812,0.229830875,-0.369524477,0.265353559
L-Methionine,,,-0.39257544,,,,,-0.402541241,,-0.401073731,,-0.401639872,-0.3900371,-0.393253435,-0.390521684,-0.394913426,-0.398174606,,-0.395313014
L-Norleucine,-0.440941173,-0.438930777,-0.439806578,-0.435961758,-0.441622144,-0.389158356,-0.195639102,-0.086061699,0.848486121,-0.440781908,-0.145559176,-0.44202164,-0.443708296,-0.444486327,0.722942284,-0.441440493,-0.443784786,0.982963758,-0.443399431
L-Ornithine,,,,,,-0.51016842,-0.50879049,-0.1547308,-0.26269631,,-0.40806523,,,,-0.37419808,,,-0.21557155,
L-Proline,-0.62894918,-0.61153506,-0.63120638,,-0.62073956,-0.62913854,-0.63058119,-0.63014307,-0.61769186,-0.63173124,-0.62547584,-0.630396,-0.62571685,-0.62796256,-0.62687689,-0.6270173,-0.63411498,-0.6271659,-0.63031077
L-Threitol,1.01537586,0.57410032,0.0495978,0.22588286,0.40224414,1.14325187,0.80303564,0.57282632,1.18735131,0.59477744,1.48294913,0.59091997,1.69708806,0.40066077,0.73109781,0.65780743,-0.12356232,0.41812798,0.92601206
L-Threonine,-0.22468754,-0.26009834,-0.17250247,-0.26006316,-0.26013023,-0.26012404,-0.26013978,-0.26012119,-0.26010892,-0.26012027,-0.26012796,-0.26013496,-0.26015495,-0.19136431,-0.26014687,-0.26012808,-0.26015585,-0.25623427,-0.26015129
L-Tryptophan,-0.60131622,,-0.91054137,,,,,,,,,,,-0.34555742,,,,-0.54304964,
"L-Tryptophan, N-acetyl-1",0.19647304,-0.548102991,-0.800703955,-0.091346323,0.298656149,0.069585296,-1.142326306,0.154576169,0.481754337,-0.529239319,0.132689913,-0.325866243,0.099772171,-0.068881061,-0.710290922,-0.533223899,-0.535355722,-0.091585202,0.283657465
L-Valine,-0.55950883,-0.52129999,-0.55348617,-0.54128869,-0.53841478,-0.56968851,,-0.38660209,-0.34937755,-0.41709866,-0.47083214,-0.51987298,-0.42584495,-0.55411039,-0.47581201,-0.49220679,-0.56138222,-0.3552737,-0.27713069
Lactic Acid,0.02922426,1.53379249,1.38398271,3.45813159,1.16249555,,0.63496703,1.49295306,-0.54794363,0.32318318,0.06186142,0.61476516,1.67521307,1.2183055,0.60030433,1.99927804,0.66872813,0.99706637,-0.79882968
Latanoprost lactone diol,0.72736482,0.99608203,-0.90206326,0.47509478,0.21219651,0.60386767,1.61618308,1.56863978,-0.90208803,1.52852115,1.02018653,1.08896078,1.35455241,1.13998323,1.43516497,-0.90436352,1.31806506,-0.90278092,
Leucylglycine,-0.17817893,-0.17781247,,-0.17727128,-0.17830306,-0.17820794,-0.17845005,-0.17816398,,-0.1781499,-0.17826813,-0.17837588,-0.17868332,-0.17882514,-0.17855901,,-0.0776123,,
Levulinic acid,,,,,,,,,-0.455615125,,,,,,,,-0.430466816,,-0.342029562
Luteolin,1.12037642,3.799087008,0.258792253,0.50642252,0.788398486,1.061809498,0.989236429,1.125942249,-0.351359334,9.712221234,-0.351409064,-0.351427364,-0.351479581,0.749801674,-0.351458468,-0.351409373,-0.351481949,-0.351374571,-0.351470019
Malic acid,-0.579889255,-0.196230443,-0.524336062,-0.780407379,-0.118041623,-0.385867775,-0.632387987,-0.574441884,,-0.312302098,,,,-0.501313905,,,,,
meso-Erythritol,-0.192716325,-0.192599649,-0.192650478,-0.192427338,-0.192755847,-0.192725563,-0.192802646,-0.192711567,-0.192651499,-0.192707082,-0.192744725,-0.192779032,-0.192876919,-0.192922073,-0.19283734,-0.192745304,-0.192881358,-0.192680062,-0.192858994
Metanephrine,,,,,,,,,,,,,,,,,,,
"Methanone, [1-(4-chloropentyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)-",0.25183975,-0.30416714,,,-0.17284879,-0.30616169,-0.16922047,-0.30593999,,-0.30586894,-0.30646523,,,-0.15723394,-0.30793231,-0.3064744,-0.1678905,-0.30544093,-0.14034185
"Methanone, [1-(5-chloropentyl)-1H-indol-3-yl](4-methyl-1-naphthalenyl)-",-0.15202549,,,,-0.15202705,,-0.15202889,,,,,,-0.15203182,-0.1520336,,,-0.15203199,,-0.15203111
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",,,-0.552845376,,,,,-0.561196246,,,-0.477341917,,,,,,,0.277097001,
"Methyl 2,4-dihydroxybenzoate",-0.527281599,-0.525023855,-0.526007409,-0.521689544,-0.528046353,-0.527460344,-0.52895195,-0.527189525,-0.526027165,-0.527102739,-0.527831148,-0.528495001,-0.530389175,-0.53126293,-0.529623293,-0.527842353,-0.530475075,-0.52657989,-0.530042308
Methyl alpha-Lyxofuranoside,,,,,,,,,,,,,,,,,,,
Methyl aminoacetate,-0.36835746,-0.30819082,-0.44422856,-0.16598939,-0.47867003,-0.3899037,-0.45227756,-0.46560949,-0.32880226,-0.38796765,-0.33471769,-0.41828612,,-0.48643372,-0.4211921,-0.29430916,,-0.368786,-0.4645153
"Methyl galactoside (1R,2S,3S,4R,5R)-",-0.50604278,-0.50603536,-0.5060386,-0.50602441,-0.5060453,-0.50343964,-0.50604827,-0.50604248,-0.50603866,-0.5029806,-0.50604459,-0.50604677,-0.506053,-0.50605587,-0.50605048,-0.50604463,-0.50605328,-0.50604048,-0.50605186
Methyl isovanillate,,,,,,-0.44840298,,,,-0.44828288,,,,,,,,,
Methyl leucinate,,-0.18155849,,,,,-0.2196745,,,,-0.21908122,-0.21943262,,,,,,,
Methyl-3-methoxy-5-methyl benzoate,,-0.25984983,,,-0.25985548,,,,,,,,,,,,,,
Methylmalonic monoamide,-0.5137249751,-0.5134369236,-0.4623846795,-0.5130115194,-0.5138225454,-0.464103982,-0.4413399649,-0.4867836421,-0.4612908748,-0.5137021555,-0.4779247583,-0.4974962139,-0.462387477,-0.4935179098,-0.5140237373,-0.4835420679,-0.5037032571,-0.4502385075,-0.4603675508
Methylsuccinic acid,,,-0.3156901,,,-0.3156902,-0.3156902,-0.3156902,-0.3156901,,-0.3156902,-0.3156902,-0.3154075,-0.3156902,,-0.3156902,-0.3156902,-0.3156902,-0.3156902
Mirin,,,,-0.25259225,,,,,,,,,-0.25258873,,,,,,
Mitoxantrone,,,,,,,-0.271255382,,-0.268513554,-0.269521846,,-0.270827017,-0.272602702,,,-0.270215194,,-0.269031704,
"Morpholine, 4-(2,6-dimethoxybenzoyl)-2,6-dimethyl-",,-0.253643226,-0.253993504,,,,,,,,,,,,,,,,
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",,,,,,,,,,,,,,,,,,,-0.54596735
Myristic acid,,0.83902514,,,,,-0.11760221,,,,0.17765016,,0.04089763,-0.07444409,0.05313343,-1.39292038,,0.5534565,
"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",0.090484054,0.029288741,0.217345143,0.00592697,-0.482660183,0.817684772,-0.203319016,0.348789464,0.462612273,-0.48264346,-0.232146679,0.097699767,0.162468348,0.157073171,0.243568468,,0.115040794,0.546979894,0.334293658
N-(Trimethylsilyl)hexanamide,-0.438341,-0.436176,-0.4371192,-0.4329787,,-0.4385124,-0.4399428,-0.4382527,-0.4371381,,-0.438868,-0.4395046,-0.4413209,-0.4421588,-0.4405865,-0.4388787,-0.4414033,-0.4376681,-0.4409883
N-Acetyl-D-galactosamine,,,,,,,,,,,,,,,,,,,
N-Acetyl-L-glutamic acid,,,,,,,,,0.108775877,,,,,,,,,,
N-Acetyl-L-phenylalanine,-0.4579971,-0.4509263,-0.4540066,-0.4404839,2.1394813,-0.4585569,-0.4632283,-0.4577088,-0.4540685,-0.457437,-0.4597182,-0.4617973,-0.4677294,-0.4704659,-0.4653308,-0.4597533,-0.4679985,-0.4557995,-0.4666431
N-Acetyltyrosine,,,,,-0.086036501,,,,,,,,,,,,,,
N-alpha-Acetyl-L-Lysine,-0.34644907,,-0.34618512,,-0.34660749,-0.3464861,-0.34679509,,-0.34618921,-0.34641202,,,,-0.34727381,,-0.34656523,-0.3471106,-0.34630371,-0.34702096
n-Butylamine,,,,,,,,,,,,,,,,,,,
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",-0.86165532,-0.85968747,2.8156934,-0.16933701,-0.43927119,0.88026149,-0.86311119,-0.86157507,-0.86056196,2.07007059,0.41915116,1.54227301,0.3738159,0.61492891,2.11871218,1.16734955,-0.86443875,1.42574842,0.6842633
N-Isobutyl-sec-butylamine,,,1.262775,-0.5823813,0.9681118,-0.6026199,,,,1.0695296,-0.6039203,1.0613938,0.8685837,0.6851727,0.9071576,1.2388233,,-0.5995321,-0.611675
N-Isobutyrylglycine,-0.40057845,-0.40056914,-0.40057319,,-0.4005816,,,-0.40057807,,-0.40057771,,-0.40058345,-0.40059126,1.54244045,2.35992879,0.7209326,0.65407089,,
N-Isovaleroylglycine,,,,,,,,,,,,,,-0.305808494,-0.373029678,-0.448647514,-0.4718306,-0.516697815,-0.388012045
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,3.448563496,1.924016666,-0.121880084,2.657343157,0.751877115,-0.019889712,2.446426005,1.71841734,,2.398080819,0.316263855,0.597766281,0.143706652,0.834147661,1.33298147,0.461935763,0.86049582,,0.19979355
n-Pentadecanol,-0.171155811,0.457210968,2.1638534,-0.364813704,-0.122083346,1.126377704,0.08826082,0.071038747,0.564517872,1.077284475,1.597824418,0.880749542,-0.402493605,0.850486071,0.579135182,2.231212635,1.914942386,1.51018642,6.255342119
N-Valerylglycine,-0.499345057,-0.49750159,-0.49830467,0.016791265,0.077647147,-0.371615174,-0.500708912,-0.499269878,0.183004473,0.293663934,-0.499793768,-0.50033581,-0.501882418,0.247370845,-0.501257069,-0.499802917,-0.501952556,-0.498772106,0.210626266
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",,,,-0.17679326,-0.12542638,-0.21305635,,,-0.09632228,-0.21290762,,,,-0.0529884,,,,,-0.11009585
"N,N-Diethyl-2-aminoethanol",-0.3059732,-0.3042423,-0.3094369,-0.3026705,-0.3065201,,-0.3096838,-0.3055352,-0.3067843,,-0.3073148,-0.307704,-0.3081934,-0.3094598,,-0.3061817,-0.307532,-0.304446,-0.3064644
"N,N-Dimethyl-2-cyclohexyloxyethylamine",-0.381508661,-0.903216205,0.426641558,-0.883793912,-0.920822193,0.769462373,0.315558282,0.903567,0.880667488,2.120481255,0.452196672,0.62219604,0.148443593,0.305042541,-0.930007833,0.228952276,0.384371482,0.024757912,-0.042473222
"N,N'-Bis(trimethylsilyl)trifluoroacetamidine",0.0360044333,,0.1877511544,,,-0.2076375179,-0.2087312456,0.2035467782,-0.2065866329,-0.0606868539,-0.2079094122,-0.2083961858,-0.2097850977,-0.2104257831,,-0.2079176279,-0.1759176537,-0.2069919212,-0.1591771085
"N,O-Bis(trimethylsilyl)carbamate",-0.1837863781,,-0.1888598599,-0.2284929036,,,,-0.2010853883,,-0.1943167525,,,,,,,-0.229032707,,-0.2056167111
Naphthofluorescein,1.1289364,-0.3949778,-0.3949778,,-0.3949778,-0.3949778,3.1901767,3.2991907,,0.3974299,,-0.3949778,-0.3949778,-0.3949778,-0.3949778,,,-0.3949778,1.8170448
Neostigmine,-0.280120073,,,,,,-0.30638863,-0.313648888,,-0.30504694,-0.30162142,,,,,,,,-0.396423128
Niacin,-0.537482774,-0.500024436,,-0.424829585,-0.70336133,-0.380955332,-0.681395114,-0.178755519,-0.347935395,-0.039061196,-0.45714555,,-0.040387757,-0.078647018,0.233397906,-0.106159103,0.133029885,-0.387657658,
Niacinamide,1.79303512,-0.799484157,-0.372412468,-0.910466544,-0.902935932,-0.299001791,-0.019892098,0.196147873,-0.014784334,0.178331062,0.11433482,2.936605311,-0.106558638,0.059641529,0.005922803,0.89068654,-0.13414532,-0.287220846,-0.220756404
